Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2017-02-08,18.26700641135399,17.68026803479019,17.056087860607345,16.92686171568471,17.93987720885346,20.301474005723005,25.385526028567032,27.126673675852338,26.740923834602636,27.47481219435097,28.5057355803253,28.198313283354285,27.600975538793488,26.513851555646905,27.55999228412263,26.63272532326102,27.369813035995442,33.46549644713089,34.53810460258761,33.591149798195836,32.54864104750234,28.189295284637574,23.828319270885196,21.757460782467025
2017-02-09,21.649909582592308,21.270160400721196,21.077820962178393,21.044368930322822,21.795479449794215,24.256870214237026,31.43336496726858,36.89824945743077,32.555712521962796,32.9798401637845,33.584047528358475,32.626680467040075,31.758118259820804,30.544055790030015,31.1030105162848,30.56533449368586,32.60266694262671,42.27917292230235,46.0802781483286,42.48182689822303,40.84283748500797,35.32719178828083,28.60893198159755,25.62690323925102
2017-02-10,26.440022577668138,25.88424640194878,26.306764928092758,26.557310342431002,26.956236777060496,29.03211356584068,38.773615034453634,45.54440128823104,39.03192444867479,37.49600978013747,35.6260062217726,33.04424741975858,30.276395735135164,28.720723868462656,26.906832785949,25.387505423354575,24.839120095415026,29.860369259035696,33.52247092865143,31.374334712671953,30.437896747142876,29.31258837038923,26.860177309808417,24.556811967362965
2017-02-11,21.741115577184257,20.831155448510938,19.741477693842647,19.113493721029194,19.06477838470263,19.99242288935158,22.90756793726585,24.363507203269013,25.674865405679203,26.245829196294714,24.572147729256596,21.511003484946897,18.4668107910786,15.975706228883519,13.429928332101401,11.20563165090389,10.137948424196548,10.773659811982117,20.413287928031473,17.152931993889474,12.992039710912067,15.578827242554501,18.680630145540118,18.808151457905925
2017-02-12,17.803825428468546,16.403596547271444,15.254786409600282,15.10880484132753,15.06042160699541,14.66187706025525,13.390847592969946,13.88715441825283,17.315881202316575,18.76303274827778,19.940495535815657,20.075001946631975,20.03556825453508,19.766877582713363,19.71981630221658,19.761099581029082,20.305713485076826,23.480236343306082,25.699583538630193,27.30318951637892,27.43101057405523,23.173510097841202,21.231524236046106,19.774594596275623
2017-02-13,20.21068045500456,19.829450407528476,19.666071410996047,19.693858170385557,20.519669125616367,23.199019028961608,30.096007761738786,32.24574516120101,30.617637423720275,30.461247060347592,30.947381198429543,30.104536024619236,28.940966861442778,27.90889467126679,26.973203706912308,26.669132708418463,27.62589883864515,35.399933295478334,37.788730805552866,35.969098979921384,34.165974959859966,30.026922220712855,25.651383645831576,23.03588090368328
2017-02-14,22.27073296099209,21.927192178469596,21.568093447634723,21.775931336328036,22.57308968747502,24.52958167707598,32.21605433657879,35.0141359231854,31.127930602797957,30.288428476655046,29.491679152496463,27.62919565158937,25.649181701796458,24.643783853764305,24.375568978450435,23.465680592651303,23.59323045308004,27.519842915616703,31.398892620056404,28.87178062196793,27.952583483206592,25.93443478309489,23.14605140536842,21.972356909499602
2017-02-15,20.845287780849645,19.9761572029497,19.33563453116072,19.228323146407664,19.86015715614122,22.231252025267455,30.898007047516515,33.92788107975661,31.047541940355597,30.596025782252973,30.44289040454147,29.046569603026487,27.732074203930665,26.436223669862006,26.925637290616137,26.371857470327043,27.32772770587748,32.71209107651531,37.40853132261035,35.014745375943804,34.19996579000437,29.85251864314045,25.55184858593307,23.54046555769513
2017-02-16,23.381318118714255,22.61447221704786,22.39807910095699,22.578308494641895,23.043273395014612,25.101330210141175,33.757047696734844,39.671333839574864,33.709216917406884,33.5082967232807,32.76827806890338,31.314568123546277,29.506199960415007,28.468437515430306,27.186381937724796,26.3366943902514,27.22322391224097,32.69276483355017,37.626774375557275,35.76805426239637,35.10365100157521,31.124748096883877,26.66872636838782,24.67539259524825
2017-02-17,23.941033044340323,23.069716586592556,22.363308775667562,22.334888853886845,22.898953808375683,24.94653013249885,34.984687789836975,37.116638698253496,33.34411203039624,32.224012583632934,30.869138120432712,28.275304774813584,25.62601299240789,23.415381995531263,21.3947681829248,20.10257264669358,20.500907502503868,22.01476742780897,30.08415541331906,27.76107746550544,26.226086873707,24.84910982385336,23.177818718479493,22.092740840076868
2017-02-18,20.460228766522807,19.36099026708887,18.463636558118203,17.790749352017688,17.786782703670696,17.62285325775354,21.11110407648675,22.72967631309368,22.707532617714456,23.15189915966421,21.791594343169358,20.087483817176107,18.872384224402694,16.83481424054041,17.160999426272006,16.225963513238217,15.641937261259017,15.600854397801559,21.321698469687128,19.873666101073052,16.835015786109256,16.130409762708304,16.791166230068683,17.3696148306309
2017-02-19,18.729308324634886,17.48253112689835,16.612997466120568,15.879612426659296,16.197225337697517,16.590778806133432,16.562302045028506,14.43794470047352,18.19879787003078,19.31296272256916,19.216519908611648,18.83062722810631,19.657276671525885,19.365455356437884,18.95222417712776,19.377335171821514,19.22536690100153,22.665331727587642,26.714491939311493,25.8880807575792,25.476597883979863,23.21051629313817,20.539612268914148,19.094160269925652
2017-02-20,19.22481874487288,18.78207433855268,18.5348123450484,18.36411051336659,19.432227138321906,21.79078214526415,29.193611672294868,31.42456398129547,29.652788101146015,29.404409017680507,29.83601380826132,29.17570092185747,28.2099472526607,27.432786761299408,26.453613637281066,25.623197132122407,26.985738285150692,33.97714091528804,36.50597598651508,34.23652351704549,31.51236248983107,27.622766830434742,23.493717700221634,21.091445464610096
2017-02-21,18.706602782589574,18.26172798436167,17.378573196879454,17.302818165172113,17.69151222340511,19.810799180715865,27.625569172401843,31.5115003774234,29.3962673119278,29.012723643746988,28.68657305615781,27.41830924431867,25.786987255881094,24.969061812766213,24.367860019120073,23.47988654850524,24.58283689992269,29.214829714669865,32.81090888778882,29.369483958588976,27.87289472976616,24.70510254235917,21.300515674348112,19.89011309142082
2017-02-22,17.9702641948824,16.905762899459997,15.431295614104064,15.581534582480952,16.31584031446943,19.007396029719235,26.023448102280376,29.398270863381057,27.660100745999415,27.465105904508643,26.8184623980036,25.784151094910072,24.608333548370034,23.88610379051875,22.541221083224272,21.868881149787878,22.889620987501587,25.505895336000542,31.138892200898894,29.17626223861247,25.98219291058503,22.47940819623964,19.252270201682567,18.510109940751
2017-02-23,17.411114721694545,16.229819791093494,14.73384907722459,15.154735366489827,15.828678335848872,17.81177172531844,23.208075790825003,25.36653330360601,25.555735615061867,26.32039423066245,26.575018254481968,25.800109050329358,24.382646440964564,23.581153517915972,22.511458340796676,21.985076448113283,22.324926501264095,25.58884214609681,29.907361038422522,28.17827067920014,26.075898223914855,23.332659914415537,20.139199261559604,18.944571926305063
2017-02-24,17.150119067159245,16.716858168772983,15.529414504383405,15.57943519739035,16.683038550851805,18.577320178841582,25.02492216601953,25.83829373182469,25.65857205100704,26.50692319617303,27.487465132564473,26.93092407903569,25.888156832710578,24.60855265316404,23.9869861707575,23.122555378585325,23.044850823887295,23.663375242769625,29.16019635432007,27.351043500564067,24.122793855048087,21.314603152906997,19.640326039689594,18.437811980603634
2017-02-25,17.86173227332478,17.503500220119314,16.86420808243993,16.12967011612002,16.56155776278717,17.80302904583285,20.108179232145236,21.247949470377776,24.163770025505315,25.67250157260463,26.517734832732373,25.185760722544394,24.18715034969653,24.08973349410759,23.526783791790898,22.699229533359333,22.664100811838104,25.239710306902907,30.33625535354842,30.496287691236834,29.145822364003916,25.818079439913873,22.598835458252466,20.744567392567443
2017-02-26,20.873190845384283,20.60987749274718,20.34798018585135,19.610976435865613,19.812737908708243,20.37244665727418,23.69698959282756,25.705450202463464,25.561516407039512,26.179337006858646,25.723415032777904,23.798782981083242,22.70268156837573,21.56413359948356,20.95429414407075,20.001066067232482,21.359764656483414,27.379291232285524,33.07452337545624,34.144386414827274,31.42568113173884,27.595696300709093,23.80433820380645,21.723873058023248
2017-02-27,20.92294180509117,20.831541393839668,20.77595333397299,21.13823960712052,21.669497165780246,23.994389703387597,33.42741779631132,36.242702712926324,32.4995369333417,31.799047196339036,31.500165821089816,29.37023829023474,27.54798101853587,25.01337000111832,23.75880373372916,21.974607672031475,22.986293951666198,27.599510917665384,32.5973188475235,32.100785197607046,29.165884104020204,25.72239829778722,22.324300416230667,20.674605660991546
2017-02-28,18.57546679517851,18.160328681293322,17.56746560132819,17.614429385417825,18.53329248867388,21.068082111348676,29.339519294277405,30.731176529177926,28.880935055937947,28.437292323908743,28.574970238824072,27.32767588214346,25.927962283533223,24.188239048723137,22.314213327520267,20.29345301945763,21.13415030719995,24.865273061233736,30.032252304244526,30.139862071968256,26.16622229145534,22.480798519534915,19.351914240320095,18.72264862633977
2017-03-01,17.217610571317667,16.263197042233344,15.233881583517663,15.11882338874893,16.256169641293845,17.881387516536904,24.397224637782294,25.41067282871071,25.61241710146241,26.297773259809322,26.999400126702728,26.984832054930532,26.611122262798723,25.502602241564276,24.752289704393434,24.052168184690764,24.352393701571994,26.96012608878923,31.306846397014898,30.71070474247745,27.446673046170716,24.463702079960754,21.010282068614323,19.237324987864174
2017-03-02,19.106557972408417,18.89481352095003,18.338625706625848,17.86780299620472,18.755951584696426,21.288970454290308,28.66733110272095,30.412428232793978,28.97988664762559,29.456582400869888,30.361947503420453,29.044907750235833,27.98997427958501,27.182243037531013,26.24757164969655,25.518831347694267,25.98433562690918,31.440683241202407,37.08277157923222,36.73527142472388,33.757238501248764,29.707682004712524,24.507184114255356,22.168294487490055
2017-03-03,21.979167331432457,21.689363929516986,21.069287668097154,21.22881202368861,21.765695506669154,24.15820546144652,34.92947362174809,41.81897946775329,35.51390344736704,34.616074364196024,33.98491137978094,31.773530148071217,30.046766126271425,29.06890662179147,28.179214046625948,26.79628119051099,27.115327908207455,32.924021337435896,37.879203675283485,36.537205080709164,36.05161311660316,32.341833933983715,26.99334962802495,24.199771471952534
2017-03-04,24.02556069830041,23.468143487996947,23.25348887250335,23.117699948003203,22.976849344543844,24.372044860746897,29.510147139391925,32.832166193072894,32.71915184379853,32.95960235354893,31.528978475308293,28.90756154452083,26.314820414877925,25.26890441954609,23.934695308372582,22.671970832307544,22.88877703704118,26.641461884449484,33.936468119730826,32.79020791376621,32.03068926805072,29.22172009752067,25.736753924708268,23.048670319499028
2017-03-05,23.947367428957715,22.73308389430464,22.289782767872595,21.910475489432205,21.26301156489106,21.53310528517161,25.36204186350378,28.349254864778377,28.204525984844825,27.93669669956201,26.428809995641732,23.949911512229995,22.26691555060841,20.14592380681747,19.17035151164152,18.04283095864603,18.49314004956936,24.435427383893014,31.467914253966573,31.541657498418054,30.575180691405706,26.98041523878175,23.41973028436064,21.728021364582595
